"year","level","sex","obs_IMR","pred_IMR","pred_IMR_low","pred_IMR_up","deaths_IMR","Coverage_IMR","Coverage_IMR_low","Coverage_IMR_up","Missing_IMR","Missing_IMR_low","Missing_IMR_up","obs_q28","pred_q28","pred_q28_low","pred_q28_up","deaths_q28","Coverage_q28","Coverage_q28_low","Coverage_q28_up","Missing_q28","Missing_q28_low","Missing_q28_up"
1931,"ankara","female",0.152261435362548,0.183739358568232,0.186972621047923,0.180562007944533,167,82.8681652907837,84.3263968405365,81.4351505098288,34.5249154050875,38.0711504239732,31.0400043841569,NA,0.0809737693051261,0.0870260793178601,0.0753423728481603,NA,NA,NA,NA,NA,NA,NA
1931,"ankara","male",0.230643599334544,0.227408552691315,0.231410262214562,0.223476043552508,274,101.422570349683,103.207303864923,99.6686997055874,-3.84317094774008,0.910780224255006,-8.51491344196927,NA,0.0929551085166382,0.0999029527239401,0.0864904586275496,NA,NA,NA,NA,NA,NA,NA
1931,"ankara","total",0.193050478459734,0.206551316228309,0.21018600084948,0.202979485138019,441,93.4636883390026,95.1083693647493,91.8474482979401,30.8409981857839,39.1439867653792,22.6815907427921,NA,0.0874063382060921,0.0939394446730483,0.081327582733621,NA,NA,NA,NA,NA,NA,NA
1931,"istanbul","female",0.178192978821479,0.200417672711706,0.203944423574968,0.196951908912632,764,88.9108113124353,90.4753753366895,87.3733028331499,95.2880761320247,110.408973023433,80.4286604580498,NA,0.0857161227159933,0.092122895578596,0.0797549148593012,NA,NA,NA,NA,NA,NA,NA
1931,"istanbul","male",0.186479388310248,0.208591394958427,0.212261978855971,0.204984285387381,847,89.3993677675025,90.9725289223209,87.8534108253003,100.433993272481,117.105994341289,84.0502962089041,NA,0.0879624106520773,0.0945370802432591,0.081844982601696,NA,NA,NA,NA,NA,NA,NA
1931,"istanbul","total",0.182455990945568,0.204633919598232,0.208234863780605,0.201095245483269,1611,89.162144430304,90.7311311647834,87.620289721419,195.820607886211,227.615239828621,164.575791151712,NA,0.0868809524019749,0.0933747893895664,0.0808387353762285,NA,NA,NA,NA,NA,NA,NA
1931,"izmir","female",0.164996550479756,0.1911871531495,0.194551474510444,0.18788101000719,350,86.3010656112108,87.8197059263422,84.8086866958692,55.5569853294301,62.6935737787433,48.5438078027254,NA,0.0831187866938742,0.089331424061143,0.0773382129980718,NA,NA,NA,NA,NA,NA,NA
1931,"izmir","male",0.161776567577,0.194201468912615,0.197618833204234,0.190843200095411,372,83.3034726682704,84.7693643242832,81.8629302450176,74.5600149484423,82.4181339302119,66.8377841043171,NA,0.0839742500602112,0.0902508282510584,0.0781341823651595,NA,NA,NA,NA,NA,NA,NA
1931,"izmir","total",0.163321701883479,0.192759364434069,0.196151352005433,0.18942603350497,722,84.728284077395,86.2192481474276,83.2631028099952,130.1357511979,145.130788589023,115.400018572931,NA,0.0835658751192781,0.0898119297002554,0.0777542082411232,NA,NA,NA,NA,NA,NA,NA
1932,"ankara","female",0.149586517923497,0.183359405298344,0.186585981738304,0.18018862509466,169,81.5810444411645,83.0166265184127,80.1702874620556,38.1559651603642,41.8012897920407,34.5736780541383,NA,0.0808631164751087,0.086907155843697,0.0752394154726124,NA,NA,NA,NA,NA,NA,NA
1932,"ankara","male",0.18371641342341,0.211045831363139,0.214759605991281,0.207396277946082,217,87.0504819909451,88.5823097901363,85.5451436388223,32.28064157367,36.6672343624665,27.9699048422908,NA,0.0886274731403007,0.0952518522163084,0.0824637926976697,NA,NA,NA,NA,NA,NA,NA
1932,"ankara","total",0.167036246956338,0.197618469106132,0.201095962368511,0.194201111110754,386,84.5246133683134,86.0119934437841,83.0629541185126,70.6717132653623,78.7077678567305,62.774623799741,NA,0.0849354108126137,0.0912838300810781,0.0790284982948238,NA,NA,NA,NA,NA,NA,NA
1932,"istanbul","female",0.185622622929293,0.214460702121223,0.218234568248437,0.210752096349691,855,86.5532104918555,88.076287801806,85.0564713093396,132.831641531603,150.214520233826,115.749359832203,NA,0.0895457045986654,0.0962387160416379,0.0833181648911677,NA,NA,NA,NA,NA,NA,NA
1932,"istanbul","male",0.204632967210159,0.229252907934483,0.233287072586851,0.225288504903546,998,89.2607945756744,90.8315172572918,87.7172339388741,120.072054751771,139.746774705023,100.737563937238,NA,0.0934317760249085,0.100415248307299,0.0869339758485076,NA,NA,NA,NA,NA,NA,NA
1932,"istanbul","total",0.195401359793379,0.222098193600853,0.22600645670666,0.218257514938105,1853,87.9797159199534,89.5278954535848,86.4583085991192,253.167291658358,290.229528803062,216.745960867222,NA,0.0915703271481609,0.0984146671439902,0.0852019831734324,NA,NA,NA,NA,NA,NA,NA
1932,"izmir","female",0.13142307311932,0.165025760604982,0.167929719800793,0.162172018720442,257,79.6379138853988,81.0393026838196,78.2607588908151,65.7106128995672,71.3893532882189,60.1300732962906,NA,0.0753743556731296,0.0810081426569718,0.0701323756698982,NA,NA,NA,NA,NA,NA,NA
1932,"izmir","male",0.168332064569707,0.202820613887405,0.206389649319443,0.199313296734152,348,82.9955404154116,84.4560133859168,81.5603229739337,71.2996373759128,78.6780553471072,64.0488122140392,NA,0.0863816059415982,0.0928381197366559,0.080374116432082,NA,NA,NA,NA,NA,NA,NA
1932,"izmir","total",0.150395994380283,0.184700285332906,0.187950457246037,0.181506317685621,605,81.4270503747233,82.8599226175571,80.0189563696602,137.996335021126,151.070845519538,125.147918182833,NA,0.0812530801228271,0.0873262669660845,0.075602258734026,NA,NA,NA,NA,NA,NA,NA
1933,"ankara","female",0.171933414067363,0.200991239816758,0.204528083743449,0.19751555749063,203,85.5427401831607,87.0480362416613,84.0634747661493,34.3082736949325,38.4841886618564,30.2045715958884,NA,0.0858753620247885,0.0922940370832667,0.0799030797215558,NA,NA,NA,NA,NA,NA,NA
1933,"ankara","male",0.205182844528215,0.21296356321346,0.216711084179273,0.209280847024212,251,96.3464554368644,98.0418645307171,94.6803645532402,9.51814658036881,14.1024858051311,5.01308298391268,NA,0.0891441407174811,0.0958071376369887,0.0829445281453651,NA,NA,NA,NA,NA,NA,NA
1933,"ankara","total",0.188858729842629,0.207070732035747,0.210714556819671,0.203489918840847,454,91.2049365866086,92.8098703456355,89.6277564744867,43.7800730872496,52.5395117072187,35.1721088600249,NA,0.0875482026903024,0.0940919126878291,0.0814595811197034,NA,NA,NA,NA,NA,NA,NA
1933,"istanbul","female",0.17589811085984,0.200636284609617,0.204166882387621,0.197166740419366,858,87.6701396270815,89.2128715450242,86.1540857179218,120.668453876811,137.890087916653,103.744628483327,NA,0.0857768450504822,0.0921881565482032,0.0798114142022926,NA,NA,NA,NA,NA,NA,NA
1933,"istanbul","male",0.204951239128999,0.217549786882901,0.22137801165126,0.213787762478199,1058,94.2088898663536,95.86668420738,92.5797632747112,65.0362670666191,84.7983422906418,45.6159315902919,NA,0.090369364310583,0.0971239394421957,0.0840845424187034,NA,NA,NA,NA,NA,NA,NA
1933,"istanbul","total",0.190840726961403,0.209352227745859,0.21303620002205,0.205731961317455,1916,91.1577244800433,92.7618274473774,89.5813607929781,185.851500713426,222.83779286169,149.50480162427,NA,0.0881690277489824,0.0947591407452957,0.0820372303195115,NA,NA,NA,NA,NA,NA,NA
1933,"izmir","female",0.1581427759854,0.191744933747887,0.195119070377017,0.188429145069934,309,82.4755955186444,83.9269190160081,81.0493693311628,65.6562823303867,72.2491109430414,59.1774615616018,NA,0.0832776266927576,0.0895021364098492,0.0774860063207956,NA,NA,NA,NA,NA,NA,NA
1933,"izmir","male",0.173370140456335,0.200298810598758,0.20382346984478,0.196835102247204,349,86.5557513487351,88.0788733701578,85.0589682279294,54.2083305404754,61.3035896988518,47.23576760945,NA,0.0856830921027536,0.0920873961225082,0.0797241813909266,NA,NA,NA,NA,NA,NA,NA
1933,"izmir","total",0.165870943368192,0.196090069054721,0.199540667053186,0.192699141231378,658,84.589160566772,86.0776764796408,83.1263851212749,119.877443860666,133.565757418694,106.425838278327,NA,0.0845066066592076,0.09082297535508,0.0786295157269872,NA,NA,NA,NA,NA,NA,NA
1934,"ankara","female",0.154536292695439,0.165101677703476,0.168006972812877,0.162246623006907,186,93.6006798022898,95.2477714675519,91.9820708081914,12.7165054707752,16.213320884961,9.280159455872,NA,0.0753977137117867,0.081033246570774,0.0701541092519287,NA,NA,NA,NA,NA,NA,NA
1934,"ankara","male",0.191023725038348,0.185559491796975,0.188824783170869,0.182350666145309,237,102.94473389017,104.756252925409,101.164540920187,-6.77938448716503,-2.72819107934305,-10.7605218003029,NA,0.0815021748404145,0.0875939800395459,0.0758340299266978,NA,NA,NA,NA,NA,NA,NA
1934,"ankara","total",0.173063155759846,0.175507868028607,0.178596280925057,0.17247286214696,423,98.6070640044679,100.342253039428,96.9018810825447,5.97535209123924,13.5240336662533,-1.44279235608826,NA,0.0785490288824737,0.0844201038994277,0.0730862632641407,NA,NA,NA,NA,NA,NA,NA
1934,"istanbul","female",0.152408095950728,0.168171526265557,0.171130841516594,0.165263385581753,778,90.6265759341823,92.2213322777018,89.0593972425183,80.4678301925736,95.5742932117788,65.6225987900984,NA,0.0763376976335447,0.0820434887273935,0.0710287211134254,NA,NA,NA,NA,NA,NA,NA
1934,"istanbul","male",0.176952337454214,0.185510069543497,0.188774491233731,0.182302098536308,948,95.3869177504264,97.0654418544566,93.7374198694676,45.8469785556758,63.3357091758244,28.6606754043987,NA,0.0814878632620714,0.0875785987554247,0.0758207136604449,NA,NA,NA,NA,NA,NA,NA
1934,"istanbul","total",0.164979294072279,0.177082817488625,0.180198944779183,0.174020576469727,1726,93.1650492193441,94.804475090898,91.5539734566404,126.62608077024,159.226751865036,94.5891634810712,NA,0.0790174831323182,0.0849235723319041,0.0735221384254056,NA,NA,NA,NA,NA,NA,NA
1934,"izmir","female",0.190397407317029,0.211358326594876,0.215077600203289,0.207703369289794,373,90.0827567971693,91.6679435524135,88.5249822097083,41.0637045998139,48.3499858338229,33.9034228816615,NA,0.0887118409440871,0.0953425260140974,0.0825422930636994,NA,NA,NA,NA,NA,NA,NA
1934,"izmir","male",0.234875363910325,0.243795255076586,0.248085321489728,0.23957937551867,476,96.3412367630131,98.0365540238341,94.6752361243793,18.0771117262049,26.7713893152129,9.53318171942004,NA,0.0971157531317637,0.104374580899293,0.0903617473247603,NA,NA,NA,NA,NA,NA,NA
1934,"izmir","total",0.213025804400608,0.227981825886057,0.231993623300791,0.2240394033027,849,93.4398185349546,95.0840795236314,91.8239912673849,59.6062166124607,75.5949650868179,43.8939568574116,NA,0.0931035031596315,0.100062438988224,0.0866285330264199,NA,NA,NA,NA,NA,NA,NA
1935,"ankara","female",0.133990715307117,0.137642002748411,0.140064089810126,0.135261800125044,164,97.3472578367175,99.0602780557766,95.6638603718897,4.46904950839033,7.43360027753027,1.55576384275699,NA,0.0665677081235679,0.071543250325177,0.0619381946540538,NA,NA,NA,NA,NA,NA,NA
1935,"ankara","male",0.172330911784218,0.185262275383544,0.188522336638614,0.182058589407797,216,93.0199693528787,94.6568422532432,91.4114024135855,16.2082037896471,20.2943727990527,12.192695697705,NA,0.0814160771969581,0.0875014471068096,0.0757539200243145,NA,NA,NA,NA,NA,NA,NA
1935,"ankara","total",0.153394619901821,0.16217822697228,0.16503207810346,0.159373726648364,380,94.5839788518836,96.2483736358031,92.9483659568633,21.7593725836714,28.8291344210991,14.8118660559322,NA,0.0744942610020924,0.0800622661181102,0.0693134880052139,NA,NA,NA,NA,NA,NA,NA
1935,"istanbul","female",0.129830730936015,0.149606206675989,0.152238827898484,0.147019110597091,692,86.7816475135936,88.3087446310427,85.2809580369264,105.403621418462,119.43553722786,91.6143553973083,NA,0.0705125924629114,0.0757829914211095,0.0656087283254916,NA,NA,NA,NA,NA,NA,NA
1935,"istanbul","male",0.130967585570404,0.152686015644336,0.155372832281791,0.150045661335831,719,85.7757568810215,87.2851533356058,84.292461974868,119.232183712837,133.982559952243,104.736881386335,NA,0.0715029139724174,0.0768473336022386,0.0665301770001556,NA,NA,NA,NA,NA,NA,NA
1935,"istanbul","total",0.130407562491781,0.151171308973565,0.153831471309598,0.148557148041496,1411,86.2647571005585,87.7827584946329,84.7730060576001,224.662172392374,253.444928426011,196.377148083435,NA,0.0710170988395935,0.0763252066635302,0.0660781483347421,NA,NA,NA,NA,NA,NA,NA
1935,"izmir","female",0.153355724610626,0.18469228613289,0.187942317284055,0.181498456813416,289,83.0330967370685,84.4942305863675,81.5972298451789,59.0539825163256,65.1786903162562,53.035187484893,NA,0.0812507581805148,0.0873237714723268,0.0756000982733617,NA,NA,NA,NA,NA,NA,NA
1935,"izmir","male",0.187611928894904,0.221134646705309,0.225025954271219,0.217310630375299,358,84.8405854487929,86.3335256866612,83.3734621868459,63.9678566646353,71.3932273049865,56.6708907722877,NA,0.0913170710598908,0.0981424816620168,0.0849663400164909,NA,NA,NA,NA,NA,NA,NA
1935,"izmir","total",0.170596308066819,0.203273151444749,0.206850150182615,0.199758008692771,647,83.9246633676502,85.4014861197366,82.4733788765493,123.929514683516,137.495565494492,110.598057594545,NA,0.0865064527717414,0.092972298128447,0.0804902806727525,NA,NA,NA,NA,NA,NA,NA
1936,"ankara","female",0.121494999037976,0.142457592031207,0.144964419043399,0.139994114840374,200,85.2850292537314,86.7857903716226,83.8102203559368,34.5077462598743,38.6343803304805,30.4524728571193,NA,0.0681747226193308,0.0732703796433915,0.063433447824941,NA,NA,NA,NA,NA,NA,NA
1936,"ankara","male",0.141219499423278,0.15536055532492,0.1580944358515,0.152673950989265,292,90.8979110739742,92.497442103406,89.3260402636353,29.2395054517433,34.8923587547331,23.6844052763788,NA,0.0723549334657246,0.0777630365099975,0.0673229420015816,NA,NA,NA,NA,NA,NA,NA
1936,"ankara","total",0.13247798047777,0.149656831683105,0.152290343754122,0.147068860160866,492,88.5211713944935,90.0788789230189,86.9904008435755,63.7992424291451,73.5796446836764,54.187969790856,NA,0.0705289518086273,0.0758005735310949,0.0656239499452217,NA,NA,NA,NA,NA,NA,NA
1936,"istanbul","female",0.153465454184946,0.178122753926626,0.181257180984269,0.175042529593125,890,86.1571308560406,87.673238350512,84.6672409620368,142.996330259762,161.17397223214,125.133028897412,NA,0.0793256148702098,0.0852547350935271,0.0738088408536339,NA,NA,NA,NA,NA,NA,NA
1936,"istanbul","male",0.153029432923824,0.180053250511499,0.183221648527916,0.176939642669011,911,84.9912081504193,86.4867988967771,83.5214802144454,160.875573750749,179.73737397968,142.339945079119,NA,0.0798951386220583,0.0858668273751029,0.0743387565439355,NA,NA,NA,NA,NA,NA,NA
1936,"istanbul","total",0.153244592191087,0.179101923760234,0.182253581274699,0.176004766931128,1801,85.5627840135526,87.0684327834442,84.0831719844843,303.887096374438,340.926805915855,267.487903623383,NA,0.0796148848200767,0.0855656262601039,0.0740779932545122,NA,NA,NA,NA,NA,NA,NA
1936,"izmir","female",0.171911322763925,0.202516344664872,0.206080025869768,0.199014289149689,322,84.8876287236998,86.3813967823292,83.4196919562523,57.3250027610923,63.9999868722439,50.7654471846541,NA,0.0862975782195618,0.0927478114397149,0.0802959324964992,NA,NA,NA,NA,NA,NA,NA
1936,"izmir","male",0.164609597177839,0.207115298825256,0.210759907851215,0.203533714949988,300,79.4772757548544,80.8758378032291,78.1028986281606,77.4663853921496,84.1086634034766,70.9389703385825,NA,0.0875603658096028,0.0941049849283098,0.0814708983435055,NA,NA,NA,NA,NA,NA,NA
1936,"izmir","total",0.168310659155921,0.204796081097953,0.208399878837107,0.201254602771925,622,82.1845116632964,83.6307129564941,80.7633191032126,134.833602112629,148.151607074378,121.745901489054,NA,0.0869254903189128,0.0934226562521981,0.0808801758621119,NA,NA,NA,NA,NA,NA,NA
1937,"ankara","female",0.091065774129703,0.127848993585307,0.130098753012175,0.125638138585741,186,71.2291677673159,72.4825878151289,69.997422743307,75.1289810483333,79.7240691305092,70.6133544712891,NA,0.0632150530317401,0.0679400041079065,0.0588187030936705,NA,NA,NA,NA,NA,NA,NA
1937,"ankara","male",0.093683540522025,0.119181654168999,0.121278894377602,0.117120680917769,265,78.6056723035427,79.9888967413027,77.2463675586795,72.1257979661814,78.058202443882,66.2959808122543,NA,0.0601466848027215,0.0646422935138898,0.055963727400554,NA,NA,NA,NA,NA,NA,NA
1937,"ankara","total",0.0925859228066034,0.12284146833206,0.125003110310148,0.120717206992179,451,75.3702508312008,76.6965415399328,74.0668952771544,147.379327421982,157.909011660853,137.031729912075,NA,0.0614543969827785,0.0660477494397185,0.0571804935149814,NA,NA,NA,NA,NA,NA,NA
1937,"istanbul","female",0.102754077491294,0.121381339879327,0.12351728796919,0.11928232811083,619,84.6539324689018,86.1435881732802,83.1900369419741,112.212339400055,125.079486864225,99.567699728115,NA,0.0609348275775487,0.0654893452965166,0.0566970580495801,NA,NA,NA,NA,NA,NA,NA
1937,"istanbul","male",0.116313710504586,0.136479856926966,0.138881493702419,0.134119750949084,723,85.2240859006969,86.7237745980773,83.7503308783609,125.35172165113,140.280171453992,110.681425134866,NA,0.0661758756469645,0.071122130690006,0.0615736125332066,NA,NA,NA,NA,NA,NA,NA
1937,"istanbul","total",0.109640663478842,0.129090979684422,0.131362594347348,0.126858647384961,1342,84.9328618830467,86.4274259098242,83.4641429118939,238.071565053283,265.876092870968,210.74785274781,NA,0.0636467679657469,0.0684039871781278,0.0592203940091508,NA,NA,NA,NA,NA,NA,NA
1937,"izmir","female",0.172978614328946,0.191312712516055,0.194679243345848,0.188004398112593,328,90.4166858825072,92.0077487896597,88.8531367577023,34.7648998617606,41.1484757532401,28.4917132684614,NA,0.0831545640051735,0.0893698755147142,0.0773715021428227,NA,NA,NA,NA,NA,NA,NA
1937,"izmir","male",0.19994307334475,0.222083312331281,0.225991313571307,0.218242891005946,379,90.0306606767893,91.6149306963235,88.4737869721978,41.9676982829355,49.3754691308712,34.6880278349753,NA,0.0915664204928982,0.0984104684893682,0.0851983482101608,NA,NA,NA,NA,NA,NA,NA
1937,"izmir","total",0.186462377470951,0.206878871006529,0.210519319610892,0.203301375607912,707,90.1311847670836,91.7172237095745,88.5725727289989,77.4121896622404,91.2154951772401,63.8475806449808,NA,0.0874958237711341,0.0940356187544574,0.0814108449414172,NA,NA,NA,NA,NA,NA,NA
1938,"ankara","male",0.0799334835289956,0.0944488291740417,0.0961108457283542,0.092815553382604,289,84.6315239987797,86.1207853811894,83.1680159749275,52.480321214784,58.4893522614802,46.5752025725532,NA,0.0507943515891702,0.05459092874436,0.0472618109401698,NA,NA,NA,NA,NA,NA,NA
1938,"ankara","total",0.0647929118743692,0.0857748682423696,0.0872842490595751,0.0842915887031829,390,75.5383403111588,76.8675888913725,74.232078035231,126.29410759292,135.379337777535,117.365985618645,NA,0.0472734450728478,0.0508068553044092,0.0439857691578407,NA,NA,NA,NA,NA,NA,NA
1938,"istanbul","female",0.128277335202594,0.141987234444807,0.144485784572025,0.139531891009215,834,90.3442733455433,91.934062008894,88.7819764294176,89.1354341743031,105.379853368141,73.1719249382411,NA,0.0680189220613208,0.073102933915775,0.0632884825623347,NA,NA,NA,NA,NA,NA,NA
1938,"istanbul","male",0.134636366674703,0.145824699324679,0.148390777342001,0.143302995738902,898,92.3275462237949,93.9522345506375,90.7309531537814,74.6241373547574,91.7394095242939,57.8048345470741,NA,0.0692828446335915,0.074461327219804,0.064464504458171,NA,NA,NA,NA,NA,NA,NA
1938,"istanbul","total",0.131497609610233,0.143931595800601,0.146464360865041,0.141442629096621,1732,91.3611836781176,92.968866918053,89.7813016310508,163.772285637365,197.13220073097,130.989253732288,NA,0.0686613659221876,0.073793396652941,0.0638862470645285,NA,NA,NA,NA,NA,NA,NA
1938,"izmir","female",0.174965196990336,0.216262957632793,0.220068538059925,0.212523185987393,336,80.9039138766525,82.3275804837198,79.5048663170074,79.3074726548723,86.6156404820271,72.1256828219844,NA,0.0900270466218526,0.096756035532238,0.0837660315335343,NA,NA,NA,NA,NA,NA,NA
1938,"izmir","male",0.191147520965801,0.234069597122721,0.238188521080607,0.230021900503977,367,81.6626863614347,83.0997050919923,80.2505175726388,82.4096586238637,90.3179228006967,74.6381497307685,NA,0.0946664381863571,0.101742194157975,0.0880827722761367,NA,NA,NA,NA,NA,NA,NA
1938,"izmir","total",0.183056867942682,0.225227894096462,0.229191230558702,0.221333094444618,703,81.2762862597654,82.7065055056585,79.8707993741481,161.950937538112,177.171483832101,146.993595669331,NA,0.0923886908114744,0.0992941986476555,0.0859634329710133,NA,NA,NA,NA,NA,NA,NA
