"year","level","sex","obs_IMR","pred_IMR","pred_IMR_low","pred_IMR_up","deaths_IMR","Coverage_IMR","Coverage_IMR_low","Coverage_IMR_up","Missing_IMR","Missing_IMR_low","Missing_IMR_up","obs_q28","pred_q28","pred_q28_low","pred_q28_up","deaths_q28","Coverage_q28","Coverage_q28_low","Coverage_q28_up","Missing_q28","Missing_q28_low","Missing_q28_up"
1972,"Central Anatolia","male",0.0552275229570239,0.0580555705778513,0.0590771747651583,0.057051632690933,734,95.1287230619238,96.8027037126336,93.4836900656854,37.5860955289022,51.1637001965389,24.2432843807093,NA,0.0349564928087621,0.0375692837563997,0.0325254108492522,NA,NA,NA,NA,NA,NA,NA
1972,"Central East Anatolia","male",0.0309473307750028,0.0323729319504252,0.0329425986078499,0.031813116370763,464,95.5963173876079,97.2785262981785,93.9431984203831,21.3743456650644,29.915480632949,12.9809100291524,NA,0.0215693267140645,0.0231815062279951,0.020069267731025,NA,NA,NA,NA,NA,NA,NA
1972,"East Black Sea","male",0.0202082159114776,0.0207906425449719,0.021156495593514,0.0204311160854691,237,97.1986116723691,98.909016164075,95.5177847018901,6.83064317715207,11.1213323148923,2.61415166323468,NA,0.0146060127717987,0.0156977257808816,0.0135902239641472,NA,NA,NA,NA,NA,NA,NA
1972,"East Marmara","male",0.0793667569654062,0.0743011648273855,0.0756086428239656,0.0730162966627987,1034,106.817648350183,108.697319081978,104.970482210864,-65.9951656207454,-48.9611793504844,-82.7345881822818,NA,0.0423892256296792,0.0455575693650905,0.0394412273201896,NA,NA,NA,NA,NA,NA,NA
1972,"Istanbul","male",0.137785090323589,0.123272611069033,0.12544183986818,0.121140894104757,4657,111.772671259822,113.739535556374,109.839819368386,-490.507468767079,-417.189677314434,-562.557397241349,NA,0.0616072726906951,0.0662120517020079,0.0573227373389273,NA,NA,NA,NA,NA,NA,NA
1972,"Mediterranean","male",0.0480461088776491,0.0501229491744,0.0510049629802602,0.0492561877735663,1245,95.8565081844553,97.5432956738754,94.1988898143967,53.8163491249486,76.671627397166,31.3563004499167,NA,0.0310657104696949,0.033387688465062,0.0289052166039229,NA,NA,NA,NA,NA,NA,NA
1972,"Northeast Anatolia","male",0.0897368543470476,0.084648951443981,0.0861385194972375,0.0831851420524507,541,106.010591763129,107.876060715826,104.177381815722,-30.6736344903939,-21.6934186952732,-39.4985580580866,NA,0.0468060373312017,0.0503045116004255,0.0435508677243838,NA,NA,NA,NA,NA,NA,NA
1972,"Southeast Anatolia","male",0.0780917551079423,0.0790297950735556,0.0804204828019776,0.0776631560985181,1433,98.8130552980173,100.551869162876,97.1043102293114,17.2132290901375,42.732639072331,-7.8648812497031,NA,0.0444354382365267,0.0477567242538014,0.0413451341590919,NA,NA,NA,NA,NA,NA,NA
1972,"West Anatolia","male",0.0918027480403621,0.0918033647311287,0.0934188290334289,0.0902158361773172,3006,99.9993282481875,101.759016964523,98.2700693106649,0.0201929951313105,52.9171464782626,-51.9620290474923,NA,0.0497351065621248,0.0534525114206791,0.0462762320984034,NA,NA,NA,NA,NA,NA,NA
1972,"West Black Sea","male",0.0699482559004561,0.065492270802864,0.0666447386439773,0.0643597322487706,1168,106.803833556184,108.683261188975,104.956906312029,-74.4062954392214,-55.1623211457668,-93.317489351813,NA,0.0384413870636724,0.0413146532315365,0.0357679448765429,NA,NA,NA,NA,NA,NA,NA
1972,"West Marmara","male",0.0554420481444758,0.0510270738036637,0.0519249974954817,0.0501446776418455,810,108.652219325371,110.564173012471,106.773328490387,-64.502112309033,-51.3835819748496,-77.3937877610325,NA,0.0315189423930169,0.0338747967922016,0.0293269280895887,NA,NA,NA,NA,NA,NA,NA
1972,"Aegean","total",0.086605576492331,0.0826572179426289,0.0841117374507633,0.08122785101205,3969,104.77678616336,106.620543832291,102.964912052884,-180.947182831296,-114.288797059837,-246.452864765876,NA,0.0459730826780204,0.0494092985167564,0.0427758416809607,NA,NA,NA,NA,NA,NA,NA
1972,"Central Anatolia","total",0.0527290205330679,0.0556485717600028,0.0566278199761831,0.054686257394875,1388,94.7535918091014,96.4209712731401,93.1150458471561,76.8521216972777,102.629132351323,51.5208652981632,NA,0.0337958489493419,0.0363218886377525,0.0314454850516664,NA,NA,NA,NA,NA,NA,NA
1972,"Central East Anatolia","total",0.0291905270097417,0.0322221571169154,0.0327891705887848,0.0316649488420519,862,90.5914737608235,92.1856124112093,89.0249020807072,89.5244252188927,106.268405640635,73.069993520144,NA,0.0214831182138577,0.0230888541526223,0.0199890546815277,NA,NA,NA,NA,NA,NA,NA
1972,"East Black Sea","total",0.0185823968932011,0.0193313073418291,0.0196714804609625,0.0189970167362776,406,96.1259192904791,97.8174476085778,94.4636420734947,16.3626707518133,23.7949889377794,9.05887745571999,NA,0.0136736208978715,0.0146956431327346,0.0127226761544201,NA,NA,NA,NA,NA,NA,NA
1972,"East Marmara","total",0.0694228690923235,0.0660255179750571,0.0671873693695238,0.0648837581346351,1842,105.145512252626,106.995758396531,103.327261870464,-90.1420647090013,-59.3146112114855,-120.436428130662,NA,0.0386857084254135,0.041577236169053,0.0359952746808614,NA,NA,NA,NA,NA,NA,NA
1972,"Istanbul","total",0.120050742242544,0.109287305604213,0.111210434907973,0.107397432409217,8582,109.848752861848,111.781761956016,107.949170724749,-769.43975109736,-631.962086431824,-904.540054989604,NA,0.0565176852561099,0.0607420477293837,0.0525871100187408,NA,NA,NA,NA,NA,NA,NA
1972,"Mediterranean","total",0.0446404055163958,0.046524379782378,0.0473430695433169,0.0457198473824034,2291,95.9505655426366,97.6390081598938,94.291320666379,96.6878547234514,138.704010728624,55.3982717319855,NA,0.0292351168881721,0.0314202688476788,0.0272019333637316,NA,NA,NA,NA,NA,NA,NA
1972,"Northeast Anatolia","total",0.0918661231801545,0.0874723459563031,0.0890115972979587,0.0859597124348495,1052,105.02304719945,106.871138325156,103.206914569391,-50.3151050624743,-32.6884505856528,-67.6369469937873,NA,0.047973497240447,0.0515592322282815,0.0446371355432398,NA,NA,NA,NA,NA,NA,NA
1972,"Southeast Anatolia","total",0.0788465814458008,0.0812470075662897,0.0826767115948566,0.0798420269884974,2710,97.0455205768281,98.7532311237037,95.3673409655857,82.5039547338729,131.643661825416,34.214006127359,NA,0.0453785120150216,0.0487702872156618,0.0422226209903514,NA,NA,NA,NA,NA,NA,NA
1972,"West Anatolia","total",0.0826327045858625,0.0847694734605122,0.0862611623403405,0.0833035799172386,5404,97.479317981555,99.1946620636921,95.7936368395292,139.740058811803,237.293282405208,43.873794388388,NA,0.0468561886031918,0.0503584113831766,0.0435975311792964,NA,NA,NA,NA,NA,NA,NA
1972,"West Black Sea","total",0.0627533839978254,0.0593974917190919,0.0604427096999296,0.0583703483850213,2107,105.649888878481,107.509010540579,103.822916459846,-112.677031593013,-77.5829196053417,-147.164271435915,NA,0.0355963955951201,0.0382570154887767,0.0331208109983386,NA,NA,NA,NA,NA,NA,NA
1972,"West Marmara","total",0.0432226380471168,0.0405485621551046,0.0412620954211569,0.0398473678097147,1379,106.594748987112,108.470497357618,104.751437380843,-85.3152612079111,-62.5502839102849,-107.68657045652,NA,0.0260947331590201,0.0280451600211171,0.0242799505557373,NA,NA,NA,NA,NA,NA,NA
1973,"Aegean","female",0.0899581332063913,0.0847445486464444,0.0862357989241859,0.0832790861206414,2112,106.152117915806,108.020077304972,104.316460598316,-122.402390958304,-87.3914311447641,-156.807916553136,NA,0.0468458192983839,0.050347267034205,0.0435878830174817,NA,NA,NA,NA,NA,NA,NA
1973,"Central Anatolia","female",0.0354915734417336,0.0414790220120707,0.0422089285852241,0.0407617374983583,498,85.5651163409911,87.0708061528611,84.0854639796708,84.0128824641433,94.2545662831815,73.9483050676179,NA,0.0265924161841864,0.0285800419068802,0.0247430217498297,NA,NA,NA,NA,NA,NA,NA
1973,"Central East Anatolia","female",0.0338636823357428,0.0369239334267943,0.0375736840816442,0.0362854187186922,513,91.7120122179866,93.3258689896228,90.1260633962857,46.3596603034628,56.2027152504495,36.6868184072756,NA,0.0241233034510937,0.0259263776104193,0.0224456257691656,NA,NA,NA,NA,NA,NA,NA
1973,"East Black Sea","female",0.0195700439296765,0.0221446610724889,0.0225343407923323,0.0217617199692948,191,88.373643947927,89.9287554351829,86.8454245457028,25.1277859183267,28.9309877280701,21.3903517575812,NA,0.0154590255070707,0.0166144961695635,0.0143839131315973,NA,NA,NA,NA,NA,NA,NA
1973,"East Marmara","female",0.0636411203532352,0.0622443510269622,0.0633396652063327,0.0611679777931689,891,102.24400978278,104.043198172137,100.47593422845,-19.5553042247151,-4.22048723214266,-34.6249407425315,NA,0.03693753192348,0.0396983938201734,0.03436867674744,NA,NA,NA,NA,NA,NA,NA
1973,"Istanbul","female",0.0585677132789227,0.0592912231636748,0.0603345711361722,0.0582659175004409,2528,98.7797352691564,100.517962801289,97.0715663938974,31.2293734252985,76.2641464565122,-13.0266265368537,NA,0.0355459042545867,0.0382027502193713,0.0330738311252671,NA,NA,NA,NA,NA,NA,NA
1973,"Mediterranean","female",0.0368096997371099,0.0399172921492352,0.0406197169536033,0.0392270141701727,987,92.2149217925224,93.8376282666427,90.6202763036353,83.3256922135508,102.160219168749,64.8168651869667,NA,0.0257551687524204,0.0276802151848342,0.0239640014731203,NA,NA,NA,NA,NA,NA,NA
1973,"Northeast Anatolia","female",0.0825265747893086,0.0843942125661825,0.0858792979780377,0.082934808299055,454,97.7870072839304,99.5077657763742,96.0960053614009,10.2743577188982,18.4441960855526,2.24579796142081,NA,0.0466999422567797,0.0501904865471133,0.043452151131059,NA,NA,NA,NA,NA,NA,NA
1973,"Southeast Anatolia","female",0.0666069429982915,0.0759619805020387,0.0772986838809673,0.0746483923410356,1103,87.6845792567294,89.2275652689126,86.1682756473059,154.917879460372,177.053467142215,133.165075978254,NA,0.0431134493228715,0.0463359244930351,0.0401150841998461,NA,NA,NA,NA,NA,NA,NA
1973,"West Anatolia","female",0.0607594108597943,0.0633030736232971,0.0644170181498822,0.0622083922113973,2091,95.9817705240672,97.6707622555505,94.3219860292547,87.5386835260415,125.87444044219,49.8658555658712,NA,0.0374307523606755,0.0402284795659267,0.0348275957084122,NA,NA,NA,NA,NA,NA,NA
1973,"West Black Sea","female",0.053976579912619,0.0555770110471774,0.0565550000091097,0.0546159341603849,912,97.1203360806866,98.8293631563852,95.440862706966,27.0412315318999,43.565545127282,10.80266802577,NA,0.0337610848286669,0.0362845261048084,0.0314131386342512,NA,NA,NA,NA,NA,NA,NA
1973,"West Marmara","female",0.0363550677427331,0.0355736658003799,0.0361996557885551,0.0349585008727407,589,102.196574136436,103.994927800469,100.42931887277,-12.6597410656194,-2.51787843330783,-22.6262234538119,NA,0.0233750246735287,0.0251221694229154,0.0217493867384589,NA,NA,NA,NA,NA,NA,NA
1973,"Aegean","male",0.0917787630665734,0.101874977755619,0.103667672286412,0.10011328376347,2187,90.0896030492738,91.6749102780531,88.531710071591,240.583123885935,283.301317156855,198.603643752423,NA,0.0537033054172478,0.0577173096544588,0.049968458855833,NA,NA,NA,NA,NA,NA,NA
1973,"Central Anatolia","male",0.0289544409297833,0.0430935928344337,0.0438519110190209,0.0423483880229181,405,67.1896656215849,68.3720025284404,66.0277745187073,197.771268845089,208.378238100776,187.347722785411,NA,0.0274482172511539,0.0294998090385494,0.025539305331842,NA,NA,NA,NA,NA,NA,NA
1973,"Central East Anatolia","male",0.0207386240573271,0.0316556492135623,0.0322126938428137,0.0311082373930571,315,65.5131850792749,66.6660209490225,64.3802848607574,165.819242140083,174.280220926774,157.504576568131,NA,0.0211582537317822,0.0227397079732205,0.0196867832034466,NA,NA,NA,NA,NA,NA,NA
1973,"East Marmara","male",0.0693219642029243,0.0714581427109915,0.0727155920321181,0.0702224380907057,956,97.0105876992818,98.7176835321237,95.3330121720045,29.4594458941496,46.8005810569985,12.418185875389,NA,0.0411350863226847,0.0442096905675151,0.0382743083033035,NA,NA,NA,NA,NA,NA,NA
1973,"Istanbul","male",0.0811034641475175,0.0797182896112811,0.081121092781782,0.0783397447029372,2998,101.737586873716,103.527863736422,99.9782687416306,-51.2031551708237,0.651644736516573,-102.161245292571,NA,0.0447293776184848,0.0480726338648823,0.0416186312520429,NA,NA,NA,NA,NA,NA,NA
1973,"Mediterranean","male",0.0352837363107275,0.0453203096436792,0.0461178113759196,0.0445365988740614,967,77.8541377765024,79.2241374571536,76.5078290969178,275.066289111041,296.922936272357,253.587602513158,NA,0.0286127574162152,0.0307513916886243,0.0266228564628518,NA,NA,NA,NA,NA,NA,NA
1973,"Northeast Anatolia","male",0.062287086192396,0.0785232997667543,0.0799050746945419,0.0771654194659142,375,79.323062552661,80.7189109104885,77.9513521894632,97.7502795937122,106.069268803126,89.5751482150797,NA,0.0442185637438014,0.0475236396763155,0.041143342405634,NA,NA,NA,NA,NA,NA,NA
1973,"Southeast Anatolia","male",0.0498388015693351,0.0661468669453951,0.0673108537183448,0.0650030086529618,935,75.345672245486,76.6715304447131,74.0427417216848,305.947186659438,327.784140968902,284.487852370726,NA,0.0387412078422653,0.0416368838388415,0.0360469143389036,NA,NA,NA,NA,NA,NA,NA
1973,"West Anatolia","male",0.0516903734861608,0.0536267033973331,0.0545703727850749,0.0526993526064403,1767,96.389243066415,98.0854050944145,94.722412268912,66.1921112633754,98.450802692375,34.491259886353,NA,0.0328077534584437,0.0352599388569475,0.0305261075850659,NA,NA,NA,NA,NA,NA,NA
1973,"Aegean","total",0.091016241328942,0.093565890221949,0.095212369694779,0.0919478828338191,4306,97.2750231019457,98.9867722059888,95.5928747711159,120.624494848228,198.519829861931,44.0761809258029,NA,0.050442204992861,0.0542124612741546,0.0469341547079848,NA,NA,NA,NA,NA,NA,NA
1973,"Central Anatolia","total",0.0322632791753476,0.0423153191012273,0.0430599419987507,0.0415835727482085,904,76.2449152236498,77.5865974063943,74.9264343558189,281.65283645249,302.516775784346,261.149691079889,NA,0.0270369149245225,0.029057764297293,0.0251566074098814,NA,NA,NA,NA,NA,NA,NA
1973,"Central East Anatolia","total",0.0273576000394292,0.0343406740166503,0.034944967041784,0.0337468308528594,830,79.6652972686695,81.0671679326333,78.2876687413025,211.858912797178,230.19250968207,193.842353404684,NA,0.0226848561053018,0.0243804148389725,0.0211072165882774,NA,NA,NA,NA,NA,NA,NA
1973,"East Marmara","total",0.0666686979329009,0.0669986329305056,0.0681776082340707,0.0658400452997035,1853,99.5075496570998,101.258584542926,97.786794901943,9.17026384971314,41.9388839854298,-23.0316981870594,NA,0.0391297320577223,0.0420544479399255,0.0364084182747178,NA,NA,NA,NA,NA,NA,NA
1973,"Istanbul","total",0.0694341598906998,0.0691516347977556,0.0703684964867435,0.0679558159396375,5565,100.408558805255,102.175448753901,98.6722231642114,-22.6437843376998,74.88508776038,-118.486118369004,NA,0.0401038488849137,0.043101374234644,0.037314789236842,NA,NA,NA,NA,NA,NA,NA
1973,"Mediterranean","total",0.03612890854885,0.042732257021891,0.0434842167782439,0.0419933006841821,1959,84.547157268903,86.0349340495137,83.0851081740677,358.050109407444,398.823252628848,317.982044145675,NA,0.0272575385771416,0.0292948782621854,0.0253618875844045,NA,NA,NA,NA,NA,NA,NA
1973,"Northeast Anatolia","total",0.0721186204529704,0.0814467930997221,0.0828800127553936,0.080038357689529,831,88.5469122948396,90.1050727861265,87.0156966141117,107.485576135024,124.000111859396,91.2566214140488,NA,0.0454629910380618,0.0488610805456855,0.0423012248407879,NA,NA,NA,NA,NA,NA,NA
1973,"Southeast Anatolia","total",0.0581129694637211,0.0710705610257652,0.072321190069895,0.0698415587414344,2053,81.767990325352,83.2068620903285,80.3540005461161,457.762453413839,501.944353793261,414.344577627846,NA,0.040962673898071,0.0440243913345835,0.0381138864618803,NA,NA,NA,NA,NA,NA,NA
1973,"West Anatolia","total",0.0564950484405138,0.0587003148992158,0.0597332646558092,0.0576852276385998,3876,96.2431778049432,97.9367695217525,94.5788728709967,151.298441719701,222.166834031497,81.6555556481871,NA,0.0352645727000168,0.0379003907961565,0.0328120650365663,NA,NA,NA,NA,NA,NA,NA
1973,"West Black Sea","total",0.0391356014732944,0.052323632255243,0.0532443714930976,0.0514188150899069,1310,74.7952689568352,76.1114417064356,73.5018563950328,441.447676130436,472.267910295295,411.160407199636,NA,0.0321643645696499,0.03456846045661,0.0299274637777953,NA,NA,NA,NA,NA,NA,NA
1973,"West Marmara","total",0.0294076430859288,0.039429881737437,0.0401237295781704,0.0387480324031026,878,74.5821234812568,75.8945455087782,73.2923967814005,299.225800255808,319.94144898644,278.868381138731,NA,0.0254919151387655,0.0273972849216236,0.0237190560780397,NA,NA,NA,NA,NA,NA,NA
1974,"Aegean","female",0.0650326817597684,0.0645691986407024,0.0657054231760197,0.0634526225017011,1546,100.717808380502,102.490140195584,98.9761249776154,-11.0182278000311,15.9928546906087,-37.5622155948563,NA,0.0380167544105783,0.0408582818008096,0.035372843698131,NA,NA,NA,NA,NA,NA,NA
1974,"Central Anatolia","female",0.0365348929716368,0.0394186685887685,0.0401123191116643,0.0387370131601118,553,92.6842389142656,94.3152039642991,91.0814776625887,43.6494481456914,54.1486916896411,33.3317649287233,NA,0.025485847760879,0.0273907640431497,0.0237134106616181,NA,NA,NA,NA,NA,NA,NA
1974,"Central East Anatolia","female",0.0277103529320841,0.0302755230468895,0.0308082815885723,0.0297519773417917,434,91.5272475694886,93.1378530366122,89.9444938284474,40.1757362150565,48.5198091922953,31.9759548348143,NA,0.0203604152136068,0.0218822357478145,0.0189444311106042,NA,NA,NA,NA,NA,NA,NA
1974,"East Black Sea","female",0.018659153880765,0.0217739480736106,0.0221571043548219,0.0213974176011459,175,85.6948579912311,87.202830867617,84.2129620457573,29.2129529147563,32.8064893441384,25.6815584526931,NA,0.0152266107516258,0.0163647097866949,0.0141676618775135,NA,NA,NA,NA,NA,NA,NA
1974,"East Marmara","female",0.0681959812759958,0.0651859870835409,0.0663330652483999,0.0640587450036169,989,104.617547922681,106.458503475435,102.808427472211,-43.6519014850772,-27.0166059175222,-59.9995277848279,NA,0.0383007303441106,0.0411634832546635,0.0356370702599878,NA,NA,NA,NA,NA,NA,NA
1974,"Istanbul","female",0.0736196129792143,0.0692606363773001,0.070479416167669,0.0680629325869637,3677,106.293584393548,108.164033169083,104.455480737915,-217.71313807047,-156.84004857934,-277.533567149753,NA,0.0401528675457763,0.0431540567502895,0.0373603988491266,NA,NA,NA,NA,NA,NA,NA
1974,"Mediterranean","female",0.0399331399856935,0.0419896310414875,0.0427285228044744,0.0412635167161837,1131,95.1023836009368,96.7759007560099,93.4578060852407,58.2446405400713,79.1717848677526,37.6793831570342,NA,0.0268641232280714,0.0288720574441989,0.0249958326734353,NA,NA,NA,NA,NA,NA,NA
1974,"Northeast Anatolia","female",0.0789000142886656,0.0804384709281238,0.0818539471331258,0.0790474721363331,442,98.0874118792823,99.8134565930038,96.3912151485426,8.61847543084957,16.5480111635288,0.826062824660312,NA,0.0450357873185819,0.0484019458765776,0.0419037314032046,NA,NA,NA,NA,NA,NA,NA
1974,"Southeast Anatolia","female",0.0685972988744642,0.0720710186750033,0.0733392527777603,0.0708247157711396,1182,95.1801433302845,96.855028823733,93.5342211384868,59.8556630014139,81.7086037739386,38.3806186988274,NA,0.0414070072525956,0.0445019359775741,0.0385273182380314,NA,NA,NA,NA,NA,NA,NA
1974,"West Anatolia","female",0.0605153633018326,0.0625025417357842,0.0636023992984444,0.0614217036860899,2202,96.8206438030121,98.5243971920914,95.1463529196024,72.3083639064744,112.3293804027,32.9794190638868,NA,0.0370580860130532,0.0398279586144432,0.0344808467901949,NA,NA,NA,NA,NA,NA,NA
1974,"West Black Sea","female",0.0506667506532888,0.0517706415833496,0.0526816498413805,0.0508753871228685,856,97.8677279317013,99.5899068658175,96.1753301307791,18.6499158510908,34.0411351185508,3.52485240631097,NA,0.0318897349664095,0.0342733039159213,0.0296719335469559,NA,NA,NA,NA,NA,NA,NA
1974,"West Marmara","female",0.0395324794488169,0.0395621963077939,0.0402583724887326,0.0388780588965557,597,99.9248857198276,101.683264470591,98.1969140950275,0.44876934249055,10.9620785458382,-9.8827363005596,NA,0.0255634721493618,0.0274741903952522,0.0237856365894635,NA,NA,NA,NA,NA,NA,NA
1974,"Aegean","male",0.0775450357953321,0.0764068441963172,0.0777513758440634,0.0750855631384439,1892,101.489646131818,103.275559979957,99.7346155659739,-27.7704237705168,5.03443409620604,-60.0079968898872,NA,0.0433064084349268,0.0465433061566889,0.0402946237901317,NA,NA,NA,NA,NA,NA,NA
1974,"Central Anatolia","male",0.0487413544046217,0.050704979172949,0.05159723496382,0.0498281528987352,732,96.1273531705247,97.81890672062,94.4650511578754,29.4898110233739,42.8897513183364,16.3215919501745,NA,0.0313577791421895,0.0337015875422186,0.0291769730876483,NA,NA,NA,NA,NA,NA,NA
1974,"Central East Anatolia","male",0.0269504386342463,0.0304965257653409,0.0310331732930478,0.0299691583253097,418,88.3721602966174,89.9272456760523,86.8439665507359,54.9996399284582,63.3230171330285,46.8201964349874,NA,0.0204887941009803,0.0220202101972095,0.0190638817682843,NA,NA,NA,NA,NA,NA,NA
1974,"East Black Sea","male",0.0202995904130634,0.0230656994061425,0.0234715866424912,0.0226668310582545,217,88.0076951304476,89.5563670143956,86.4858039733648,29.569347917084,33.9082300568426,25.3054967885407,NA,0.0160328560634896,0.017231217163862,0.014917836105721,NA,NA,NA,NA,NA,NA,NA
1974,"East Marmara","male",0.0774094289540233,0.0727053146201728,0.0739847104320847,0.0714480430233047,1137,106.470110690567,108.343665800299,104.62895441766,-69.0946577162422,-50.3027216717612,-87.5616303441896,NA,0.0416875203212448,0.04480341573789,0.0387883227631798,NA,NA,NA,NA,NA,NA,NA
1974,"Istanbul","male",0.103247025962416,0.0952691520525561,0.0969456038329687,0.0936216906591333,4302,108.374036860808,110.281095369584,106.499956553269,-332.414548896649,-262.561732390725,-401.059421215634,NA,0.0511202992574211,0.0549412390716934,0.0475650902732316,NA,NA,NA,NA,NA,NA,NA
1974,"Mediterranean","male",0.0506442693699938,0.0522220462282773,0.0531409978562699,0.0513189857601922,1484,96.9787149829661,98.6852499514482,95.3016906211867,46.2326910195275,73.1602039031288,19.7708276871244,NA,0.0321139859747597,0.0345143163599173,0.0298805888093659,NA,NA,NA,NA,NA,NA,NA
1974,"Northeast Anatolia","male",0.0862668013911124,0.081028308684186,0.0824541642673497,0.0796271100017634,533,106.465015489023,108.338480938467,104.623947325936,-32.3660616571718,-23.5564035549702,-41.0233769359114,NA,0.0452859418723072,0.0486707980026554,0.0421364887247194,NA,NA,NA,NA,NA,NA,NA
1974,"Southeast Anatolia","male",0.062153383718778,0.0661369142280669,0.0673007258629963,0.0649932280450438,1216,93.9768425004649,95.6305535027471,92.351728635592,77.9357906113783,100.705185669214,55.5601399975887,NA,0.0387366573179698,0.0416319931897872,0.0360426802850728,NA,NA,NA,NA,NA,NA,NA
1974,"West Anatolia","male",0.0795219744151746,0.0785234863266574,0.0799052645373408,0.077165602799692,2931,101.271578906168,103.053655424165,99.5203193126442,-36.8020111292099,14.1272064272925,-86.8505247231574,NA,0.0442186437260281,0.0475237256367403,0.0411434168254221,NA,NA,NA,NA,NA,NA,NA
1974,"West Black Sea","male",0.0594755545253424,0.0599315518143875,0.0609861676535908,0.0588951731363485,1021,99.2391365228497,100.985448141311,97.5230233569866,7.82797631448102,25.9322677400928,-9.96324293051009,NA,0.0358496703555728,0.038529221038568,0.0333564715288883,NA,NA,NA,NA,NA,NA,NA
