"year","level","age_d","sex","n_d","lower_age","upper_age","deaths","deaths-adj","qx","k","q28_5","reg_year","p.qx","p.qx_p","p.qx_m","deaths_28"
2014,"elazig",21,"total",7,0,28,2,2,0.00813509860772427,-0.0396344638014162,0.00611535677852823,"2014 elazig",0.00717331639093061,0.00955082901997032,0.00550962724218739,76
2014,"erzincan",21,"total",7,0,28,0,0,0.00551381381999931,0.18765725357322,0.00493963963531819,"2014 erzincan",0.00583344388268209,0.00789155305161393,0.00443447362794983,16
2014,"erzurum",21,"total",7,0,28,4,4,0.00807147536547612,0.481380990447889,0.00926674066424728,"2014 erzurum",0.0102894332894284,0.0132969227813715,0.00807437691899001,121
2014,"eskisehir",21,"total",7,0,28,2,2,0.00782741409212052,-0.44448418941375,0.00392139358708728,"2014 eskisehir",0.00457438909519793,0.00629102849688323,0.00344419953121195,75
2014,"gaziantep",21,"total",7,0,28,32,32,0.0133120575703522,-0.438115959959526,0.0073786026043566,"2014 gaziantep",0.00849595553479355,0.011156531382504,0.00658867257481792,607
2014,"giresun",21,"total",7,0,28,1,1,0.00582756488146439,0.611946731032645,0.00711579262479771,"2014 giresun",0.0082297510399333,0.0108354863276994,0.00637024475977031,23
2014,"gumushane",21,"total",7,0,28,0,0,0.0123240230031219,-0.914631271320645,0.0033795216034744,"2014 gumushane",0.00386455939728018,0.00536513395158022,0.00289586219824582,21
2014,"hakkari",21,"total",7,0,28,1,1,0.00964662236515114,0.604525701503948,0.0125653977058466,"2014 hakkari",0.0130262558350105,0.0165065324836194,0.0103795880283854,61
2014,"hatay",21,"total",7,0,28,9,9,0.00786298349048814,0.192893761195576,0.00718422718196206,"2014 hatay",0.00829949935651749,0.0109196989219391,0.0064274175354918,249
2014,"igdir",21,"total",7,0,28,5,5,0.00706791733067914,1.00774178339765,0.0114733800753651,"2014 igdir",0.0121670761923001,0.0155048174234199,0.00965173194479403,33
2014,"isparta",21,"total",7,0,28,2,2,0.00713449964287394,-0.284567808797095,0.00422335305038006,"2014 isparta",0.00495790818203339,0.00678366996214428,0.0037435641006617,39
2014,"istanbul",21,"total",7,0,28,107,107,0.00604744557218566,0.0340669873480158,0.00478248870140074,"2014 istanbul",0.00564539249014453,0.00765538262924257,0.0042852416803084,1361
2014,"izmir",21,"total",7,0,28,25,25,0.00638357103977278,-0.0612132658901252,0.00465237730416632,"2014 izmir",0.0054880023484288,0.00745700319832218,0.00416068396677488,346
2014,"kahramanmaras",21,"total",7,0,28,13,13,0.00748778862397334,0.355315605318773,0.00773663926888106,"2014 kahramanmaras",0.00885162342780869,0.0115839870337043,0.00688141166500494,170
2014,"karabuk",21,"total",7,0,28,1,1,0.0028288806585503,0.89640991126943,0.00425885274942836,"2014 karabuk",0.00500242721275974,0.00684054432832551,0.00377844885092956,8
2014,"karaman",21,"total",7,0,28,0,0,0.00521142781468548,0.775842387768302,0.00707205720321482,"2014 karaman",0.00818501509557273,0.0107814366388512,0.0063335965026901,21
2014,"kars",21,"total",7,0,28,3,3,0.00693254085799377,0.912785682020918,0.0105417407231973,"2014 kars",0.0113992984744486,0.0146053940546251,0.00900437990541625,40
2014,"kastamonu",21,"total",7,0,28,1,1,0.00508070688018717,0.452675958304157,0.00554054164691743,"2014 kastamonu",0.00653253435752015,0.00876205417790784,0.00499296138261721,19
2014,"kayseri",21,"total",7,0,28,9,9,0.00753252144371557,-0.099032653313641,0.00533200108862013,"2014 kayseri",0.00629342343527749,0.00846556958664982,0.00480130402591568,184
2014,"kilis",21,"total",7,0,28,1,1,0.0222342225328522,-0.94112443841499,0.008010577483836,"2014 kilis",0.00911853316123254,0.011903721843809,0.0071017469725102,56
2014,"kirikkale",21,"total",7,0,28,1,1,0.0103373789702591,-0.137951084301559,0.007355678235556,"2014 kirikkale",0.00847291129037204,0.011128778385008,0.00656974082739828,32
2014,"kirklareli",21,"total",7,0,28,0,0,0.00471999850303811,-0.175727966203065,0.00318079118412861,"2014 kirklareli",0.00359754335299704,0.00501148393699173,0.00269161777554261,19
2014,"kirsehir",21,"total",7,0,28,2,2,0.00497613159069013,-0.242565840530611,0.00313812958047292,"2014 kirsehir",0.00353978477600231,0.0049345637032239,0.00264758718134046,15
2014,"kocaeli",21,"total",7,0,28,15,15,0.00593798190941782,-0.150878374610715,0.00400399756693404,"2014 kocaeli",0.00468016681869455,0.00642739771818836,0.00352655661860308,170
2014,"konya",21,"total",7,0,28,19,19,0.00675418050703449,0.220912416466732,0.00623099548171841,"2014 konya",0.00729911737980491,0.00970477568359054,0.00561155732894403,237
